time,x_km,y_km,z_km
52248.667,-104476.676,7589.836,10119.744
52315.686,-104519.531,7564.165,10085.516
52365.315,-104551.163,7545.148,10060.160
52418.892,-104585.212,7524.611,10032.777
52468.877,-104616.887,7505.444,10007.221
52517.355,-104647.521,7486.849,9982.428
52568.775,-104679.923,7467.118,9956.121
52621.922,-104713.314,7446.718,9928.921
52672.721,-104745.136,7427.213,9902.914
52721.089,-104775.350,7408.635,9878.143
52770.334,-104806.026,7389.714,9852.915
52820.274,-104837.047,7370.520,9827.323
52871.502,-104868.776,7350.824,9801.062
52926.760,-104902.896,7329.572,9772.726
52975.284,-104932.769,7310.903,9747.835
53024.520,-104962.995,7291.954,9722.570
53077.585,-104995.476,7271.526,9695.331
53124.070,-105023.847,7253.624,9671.463
53175.746,-105055.296,7233.717,9644.920
53224.023,-105084.591,7215.114,9620.116
53270.307,-105112.599,7197.273,9596.329
53324.588,-105145.350,7176.344,9568.423
53383.748,-105180.926,7153.525,9537.998
53434.044,-105211.075,7134.118,9512.122
53486.871,-105242.644,7113.728,9484.936
53545.008,-105277.273,7091.282,9455.007
53595.130,-105307.032,7071.923,9429.195
53644.632,-105336.335,7052.798,9403.696
53693.246,-105365.030,7034.010,9378.645
53741.642,-105393.512,7015.301,9353.700
53794.844,-105424.728,6994.728,9326.269
53843.650,-105453.277,6975.849,9301.097
53893.736,-105482.487,6956.469,9275.257
53947.962,-105514.012,6935.480,9247.273
53996.924,-105542.389,6916.524,9221.997
54046.973,-105571.308,6897.140,9196.152
54095.798,-105599.435,6878.225,9170.933
54145.473,-105627.966,6858.975,9145.267
54195.440,-105656.577,6839.607,9119.442
54267.113,-105697.464,6811.814,9082.385
54335.265,-105736.175,6785.376,9047.135
54402.253,-105774.067,6759.380,9012.473
54470.440,-105812.474,6732.908,8977.177
54539.571,-105851.248,6706.059,8941.379
54609.391,-105890.239,6678.932,8905.209
54679.447,-105929.190,6651.701,8868.902
54744.974,-105965.468,6626.222,8834.930
54816.194,-106004.727,6598.518,8797.992
54890.051,-106045.252,6569.778,8759.671
54979.978,-106094.339,6534.767,8712.990
55058.670,-106137.062,6504.116,8672.123
55129.009,-106175.067,6476.708,8635.578
55199.623,-106213.048,6449.182,8598.877
55268.240,-106249.789,6422.424,8563.200
55340.821,-106288.473,6394.109,8525.447
55412.215,-106326.346,6366.247,8488.298
55483.676,-106364.078,6338.348,8451.100
55551.510,-106399.730,6311.856,8415.777
55622.621,-106436.934,6284.073,8378.733
55695.143,-106474.695,6255.729,8340.941
55765.498,-106511.153,6228.221,8304.264
55835.437,-106547.226,6200.866,8267.791
55905.257,-106583.068,6173.548,8231.366
55953.745,-106607.861,6154.570,8206.063
56004.584,-106633.768,6134.667,8179.526
56055.451,-106659.600,6114.748,8152.967
56106.290,-106685.329,6094.835,8126.417
56157.503,-106711.156,6074.771,8099.664
56208.861,-106736.965,6054.644,8072.829
56257.176,-106761.162,6035.705,8047.577
56308.619,-106786.838,6015.535,8020.684
56360.677,-106812.727,5995.119,7993.462
56414.817,-106839.552,5973.880,7965.144
56472.123,-106867.837,5951.394,7935.162
56526.378,-106894.511,5930.098,7906.768
56581.382,-106921.449,5908.504,7877.975
56635.925,-106948.059,5887.084,7849.416
56689.642,-106974.167,5865.983,7821.282
56734.925,-106996.098,5848.191,7797.559
56786.321,-107020.903,5827.993,7770.628
56843.743,-107048.510,5805.420,7740.531
56895.992,-107073.532,5784.876,7713.139
56956.820,-107102.544,5760.951,7681.240
57011.411,-107128.473,5739.475,7652.604
57072.556,-107157.394,5715.413,7620.522
57124.470,-107181.847,5694.979,7593.276
57174.906,-107205.516,5675.121,7566.800
57225.217,-107229.040,5655.308,7540.383
57284.222,-107256.517,5632.066,7509.393
57343.735,-107284.111,5608.617,7478.128
57395.208,-107307.879,5588.331,7451.080
57447.256,-107331.820,5567.813,7423.723
57504.322,-107357.964,5545.312,7393.721
57568.903,-107387.415,5519.841,7359.760
57802.668,-107492.829,5427.581,7236.747
57894.702,-107533.819,5391.232,7188.282
57993.779,-107577.623,5352.085,7136.086
58082.397,-107616.519,5317.056,7089.382
58175.438,-107657.069,5280.265,7040.327
58258.798,-107693.149,5247.290,6996.361
58326.199,-107722.149,5220.620,6960.800
58398.955,-107753.279,5191.822,6922.403
58473.505,-107784.990,5162.304,6883.047
58537.798,-107812.187,5136.842,6849.097
58612.454,-107843.591,5107.266,6809.662
58676.525,-107870.391,5081.876,6775.809
58742.132,-107897.690,5055.871,6741.136
58814.811,-107927.761,5027.055,6702.714
58874.853,-107952.468,5003.243,6670.965
58936.218,-107977.593,4978.900,6638.508
59005.443,-108005.783,4951.432,6601.885
59072.585,-108032.970,4924.784,6566.354
59137.021,-108058.918,4899.203,6532.246
59198.972,-108083.733,4874.603,6499.446
59266.326,-108110.564,4847.850,6463.776
59329.092,-108135.429,4822.914,6430.528
59387.464,-108158.435,4799.718,6399.600
59446.335,-108181.520,4776.319,6368.401
59504.102,-108204.058,4753.353,6337.780
59566.130,-108228.134,4728.688,6304.894
59629.232,-108252.493,4703.590,6271.430
59681.933,-108272.734,4682.624,6243.476
59740.669,-108295.183,4659.253,6212.314
59799.376,-108317.504,4635.888,6181.161
59851.693,-108337.298,4615.062,6153.393
59904.576,-108357.212,4594.007,6125.320
59966.488,-108380.407,4569.352,6092.446
60020.388,-108400.494,4547.883,6063.821
60071.985,-108419.632,4527.328,6036.414
60126.346,-108439.698,4505.667,6007.534
60184.612,-108461.095,4482.446,5976.572
60241.170,-108481.756,4459.901,5946.512
60300.799,-108503.421,4436.127,5914.814
60356.935,-108523.709,4413.741,5884.967
60416.276,-108545.039,4390.073,5853.409
60468.976,-108563.884,4369.049,5825.377
60529.632,-108585.457,4344.847,5793.108
60584.213,-108604.764,4323.064,5764.064
60640.502,-108624.571,4300.596,5734.107
60698.903,-108645.009,4277.280,5703.019
60751.795,-108663.420,4256.160,5674.859
60808.114,-108682.920,4233.668,5644.869
60862.215,-108701.552,4212.057,5616.054
60921.489,-108721.854,4188.375,5584.479
60979.515,-108741.614,4165.188,5553.563
61032.235,-108759.469,4144.117,5525.469
61082.258,-108776.324,4124.121,5498.807
61137.444,-108794.823,4102.057,5469.389
61194.453,-108813.825,4079.260,5438.994
61248.526,-108831.748,4057.634,5410.159
61299.547,-108848.570,4037.225,5382.947
61356.153,-108867.131,4014.578,5352.751
61409.967,-108884.677,3993.045,5324.040
61466.851,-108903.119,3970.279,5293.685
61519.148,-108919.979,3949.345,5265.774
61572.751,-108937.164,3927.886,5237.161
61628.052,-108954.794,3905.742,5207.637
61680.983,-108971.572,3884.545,5179.374
61734.739,-108988.516,3863.014,5150.666
61792.074,-109006.482,3840.045,5120.041
61844.832,-109022.917,3818.906,5091.856
61903.233,-109041.001,3795.503,5060.652
61955.962,-109057.232,3774.369,5032.473
62009.536,-109073.627,3752.894,5003.839
62064.040,-109090.209,3731.041,4974.703
62113.382,-109105.135,3711.256,4948.323
62168.808,-109121.804,3689.028,4918.686
62220.031,-109137.119,3668.483,4891.292
62268.672,-109151.580,3648.970,4865.275
62328.205,-109169.173,3625.084,4833.428
62381.165,-109184.724,3603.833,4805.092
62432.483,-109199.704,3583.236,4777.631
62483.121,-109214.400,3562.911,4750.530
62542.644,-109231.565,3539.015,4718.669
62592.379,-109245.817,3519.046,4692.044
62644.168,-109260.570,3498.249,4664.315
62703.029,-109277.230,3474.609,4632.795
62764.213,-109294.425,3450.033,4600.026
62821.289,-109310.353,3427.102,4569.453
62873.471,-109324.821,3406.135,4541.497
62922.660,-109338.376,3386.368,4515.141
62973.662,-109352.346,3365.870,4487.810
63035.267,-109369.105,3341.107,4454.792
63092.698,-109384.615,3318.017,4424.007
63149.333,-109399.803,3295.245,4393.644
63206.362,-109414.989,3272.312,4363.066
63264.205,-109430.282,3249.047,4332.047
63321.215,-109445.245,3226.115,4301.470
63389.125,-109462.929,3198.793,4265.042
63445.673,-109477.538,3176.040,4234.704
63509.677,-109493.945,3150.282,4200.360
63565.142,-109508.053,3127.958,4170.595
63617.362,-109521.243,3106.937,4142.567
63669.238,-109534.257,3086.052,4114.721
63722.034,-109547.410,3064.794,4086.377
63778.947,-109561.485,3041.876,4055.819
63837.213,-109575.784,3018.409,4024.531
63888.551,-109588.289,2997.731,3996.959
63944.226,-109601.752,2975.302,3967.055
64000.804,-109615.329,2952.508,3936.662
64053.543,-109627.889,2931.257,3908.328
64110.264,-109641.294,2908.399,3877.851
64159.961,-109652.953,2888.369,3851.144
64210.848,-109664.805,2867.857,3823.796
64263.817,-109677.052,2846.504,3795.325
64319.348,-109689.792,2824.115,3765.473
64373.632,-109702.147,2802.227,3736.289
64432.647,-109715.468,2778.429,3704.558
64488.130,-109727.888,2756.051,3674.721
64542.683,-109739.999,2734.047,3645.382
64596.314,-109751.811,2712.412,3616.536
64650.722,-109763.697,2690.461,3587.267
64702.118,-109774.835,2669.723,3559.617
64755.174,-109786.241,2648.313,3531.071
64960.103,-109829.425,2565.596,3420.782
65034.816,-109844.825,2535.431,3380.562
65098.917,-109857.891,2509.548,3346.051
65159.035,-109870.022,2485.269,3313.680
65208.646,-109879.943,2465.232,3286.964
65270.654,-109892.229,2440.185,3253.568
65328.143,-109903.506,2416.962,3222.604
65385.718,-109914.692,2393.701,3191.589
65438.256,-109924.803,2372.473,3163.285
65496.397,-109935.887,2348.978,3131.960
65552.504,-109946.478,2326.304,3101.727
65608.198,-109956.888,2303.794,3071.714
65665.428,-109967.479,2280.661,3040.870
65722.581,-109977.949,2257.557,3010.065
65775.253,-109987.502,2236.263,2981.673
65831.197,-109997.549,2213.644,2951.514
65882.228,-110006.623,2193.009,2924.001
65942.509,-110017.233,2168.632,2891.498
65997.042,-110026.728,2146.577,2862.092
66052.123,-110036.218,2124.299,2832.388
66108.652,-110045.855,2101.433,2801.900
66162.235,-110054.893,2079.756,2772.998
66214.168,-110063.562,2058.746,2744.984
66270.976,-110072.944,2035.761,2714.338
66327.265,-110082.135,2012.985,2683.970
66392.862,-110092.715,1986.439,2648.576
66445.966,-110101.176,1964.948,2619.921
66500.240,-110109.728,1942.981,2590.632
66558.929,-110118.867,1919.226,2558.958
66614.719,-110127.450,1896.641,2528.846
66667.419,-110135.463,1875.306,2500.399
66717.990,-110143.067,1854.832,2473.101
66776.256,-110151.724,1831.241,2441.645
66830.799,-110159.727,1809.155,2412.198
66884.152,-110167.461,1787.550,2383.391
66938.618,-110175.260,1765.492,2353.980
66993.334,-110182.997,1743.331,2324.433
67043.942,-110190.065,1722.833,2297.102
67097.430,-110197.445,1701.167,2268.214
67155.600,-110205.364,1677.603,2236.795
67211.832,-110212.913,1654.822,2206.421
67263.438,-110219.751,1633.914,2178.543
67340.550,-110229.804,1602.669,2136.885
67413.210,-110239.099,1573.227,2097.628
67486.013,-110248.239,1543.723,2058.290
67563.662,-110257.796,1512.253,2016.330
67636.734,-110266.609,1482.636,1976.841
67708.745,-110275.123,1453.446,1937.921
67780.315,-110283.417,1424.433,1899.237
67851.147,-110291.460,1395.717,1860.949
67926.220,-110299.805,1365.279,1820.366
67997.447,-110307.552,1336.399,1781.859
68075.010,-110315.799,1304.947,1739.923
68152.016,-110323.792,1273.719,1698.285
68223.719,-110331.060,1244.639,1659.513
68306.863,-110339.278,1210.917,1614.550
68389.457,-110347.216,1177.416,1569.882
68465.101,-110354.291,1146.731,1528.969
68535.097,-110360.671,1118.336,1491.109
68608.607,-110367.199,1088.513,1451.346
68681.163,-110373.469,1059.076,1412.096
68758.368,-110379.951,1027.751,1370.330
68834.581,-110386.159,996.827,1329.097
68910.057,-110392.120,966.199,1288.261
68987.022,-110398.006,934.966,1246.617
69065.079,-110403.779,903.289,1204.381
69137.884,-110408.983,873.741,1164.983
69214.097,-110414.245,842.808,1123.740
69287.421,-110419.129,813.047,1084.059
69364.166,-110424.052,781.896,1042.524
69436.893,-110428.539,752.374,1003.162
69512.219,-110433.005,721.797,962.392
69568.387,-110436.215,698.995,931.990
69623.071,-110439.240,676.796,902.391
69678.507,-110442.208,654.290,872.383
69730.120,-110444.880,633.336,844.444
69781.612,-110447.460,612.430,816.571
69834.221,-110450.006,591.071,788.091
69890.491,-110452.629,568.224,757.629
69947.616,-110455.186,545.030,726.704
70008.360,-110457.788,520.366,693.819
70061.701,-110459.974,498.707,664.941
70121.164,-110462.301,474.562,632.747
70175.868,-110464.340,452.349,603.130
70232.688,-110466.354,429.277,572.367
70289.710,-110468.269,406.122,541.493
70350.170,-110470.184,381.570,508.758
70414.534,-110472.091,355.433,473.909
70470.702,-110473.645,332.623,443.496
70535.778,-110475.316,306.196,408.260
70593.553,-110476.684,282.733,376.976
70656.615,-110478.053,257.123,342.829
70713.556,-110479.177,233.998,311.997
70783.533,-110480.414,205.579,274.105
70840.230,-110481.298,182.553,243.404
70901.869,-110482.141,157.520,210.026
70972.191,-110482.951,128.960,171.946
71027.974,-110483.478,106.305,141.740
71088.067,-110483.933,81.899,109.199
71145.842,-110484.259,58.435,77.913
71198.431,-110484.461,37.077,49.435
71260.944,-110484.584,11.688,15.584
71321.506,-110484.581,-12.908,-17.211
71381.070,-110484.461,-37.100,-49.466
71446.166,-110484.197,-63.538,-84.716
71508.537,-110483.815,-88.869,-118.491
71573.003,-110483.287,-115.050,-153.400
71631.510,-110482.690,-138.812,-185.082
71690.607,-110481.973,-162.813,-217.083
71749.765,-110481.142,-186.838,-249.117
71813.722,-110480.114,-212.813,-283.749
71876.601,-110478.974,-238.349,-317.797
71936.227,-110477.773,-262.564,-350.084
72000.896,-110476.339,-288.826,-385.100
72060.867,-110474.888,-313.181,-417.573
72117.279,-110473.415,-336.090,-448.118
72341.770,-110466.526,-427.252,-569.667
72399.078,-110464.503,-450.522,-600.694
72455.876,-110462.393,-473.586,-631.446
72512.736,-110460.174,-496.674,-662.230
72575.656,-110457.597,-522.222,-696.294
72635.607,-110455.020,-546.564,-728.750
72701.313,-110452.062,-573.243,-764.321
72757.421,-110449.424,-596.023,-794.694
72817.087,-110446.505,-620.248,-826.994
72874.740,-110443.575,-643.654,-858.202
72929.790,-110440.676,-666.003,-888.001
73006.051,-110436.496,-696.963,-929.280
73089.497,-110431.704,-730.838,-974.447
73167.843,-110426.998,-762.641,-1016.851
73250.433,-110421.820,-796.166,-1061.550
73329.831,-110416.632,-828.393,-1104.520
73412.873,-110410.986,-862.098,-1149.459
73490.032,-110405.537,-893.413,-1191.213
73567.581,-110399.865,-924.885,-1233.176
73644.158,-110394.071,-955.961,-1274.610
73722.139,-110387.974,-987.605,-1316.802
73799.765,-110381.706,-1019.104,-1358.800
73877.659,-110375.220,-1050.709,-1400.940
73954.488,-110368.627,-1081.880,-1442.501
74036.070,-110361.415,-1114.978,-1486.631
74115.500,-110354.185,-1147.200,-1529.595
74172.267,-110348.891,-1170.227,-1560.297
74227.862,-110343.604,-1192.778,-1590.365
74284.440,-110338.119,-1215.727,-1620.963
74339.115,-110332.720,-1237.902,-1650.530
74396.341,-110326.964,-1261.111,-1681.476
74461.638,-110320.265,-1287.592,-1716.783
74519.220,-110314.242,-1310.943,-1747.917
74584.517,-110307.281,-1337.420,-1783.220
74644.377,-110300.776,-1361.692,-1815.583
74703.736,-110294.210,-1385.759,-1847.672
74761.150,-110287.750,-1409.036,-1878.708
74824.461,-110280.501,-1434.702,-1912.929
74887.562,-110273.145,-1460.282,-1947.035
74954.741,-110265.170,-1487.512,-1983.342
75011.925,-110258.266,-1510.690,-2014.246
75071.451,-110250.965,-1534.815,-2046.413
75136.246,-110242.885,-1561.074,-2081.424
75194.267,-110235.534,-1584.586,-2112.773
75248.169,-110228.606,-1606.427,-2141.895
75307.088,-110220.923,-1630.300,-2173.726
75390.309,-110209.879,-1664.017,-2218.681
75469.274,-110199.189,-1696.006,-2261.333
75545.103,-110188.731,-1726.722,-2302.287
75625.303,-110177.465,-1759.205,-2345.598
75706.071,-110165.906,-1791.914,-2389.210
75785.800,-110154.286,-1824.200,-2432.258
75866.013,-110142.385,-1856.678,-2475.561
75941.681,-110130.965,-1887.313,-2516.407
76029.536,-110117.470,-1922.877,-2563.826
76110.906,-110104.745,-1955.812,-2607.740
76194.213,-110091.491,-1989.527,-2652.693
76275.981,-110078.261,-2022.616,-2696.811
76359.136,-110064.581,-2056.262,-2741.672
76414.873,-110055.285,-2078.811,-2771.738
76473.392,-110045.414,-2102.484,-2803.302
76535.550,-110034.807,-2127.627,-2836.825
76599.977,-110023.678,-2153.685,-2871.569
76656.549,-110013.794,-2176.563,-2902.074
76713.463,-110003.744,-2199.578,-2932.760
76774.080,-109992.923,-2224.088,-2965.440
76836.195,-109981.708,-2249.201,-2998.924
76902.719,-109969.557,-2276.094,-3034.781
76965.113,-109958.029,-2301.315,-3068.408
77040.670,-109943.896,-2331.852,-3109.125
77101.993,-109932.288,-2356.634,-3142.167
77162.824,-109920.650,-2381.215,-3174.941
77218.475,-109909.897,-2403.700,-3204.921
77307.890,-109892.406,-2439.822,-3253.083
77406.314,-109872.849,-2479.576,-3306.089
77493.637,-109855.230,-2514.841,-3353.109
77577.148,-109838.145,-2548.561,-3398.069
77658.431,-109821.295,-2581.377,-3441.823
77740.529,-109804.055,-2614.516,-3486.008
77827.670,-109785.513,-2649.685,-3532.900
77912.358,-109767.252,-2683.858,-3578.464
77993.694,-109749.492,-2716.673,-3622.217
78072.036,-109732.179,-2748.275,-3664.353
78152.478,-109714.191,-2780.719,-3707.612
78209.351,-109701.345,-2803.654,-3738.192
78270.065,-109687.512,-2828.135,-3770.833
78329.732,-109673.800,-2852.190,-3802.906
78389.268,-109660.001,-2876.190,-3834.905
78458.296,-109643.855,-2904.012,-3872.002
78526.823,-109627.670,-2931.628,-3908.823
78586.686,-109613.405,-2955.749,-3940.984
78644.389,-109599.542,-2978.997,-3971.981
78706.718,-109584.444,-3004.105,-4005.458
78765.315,-109570.132,-3027.707,-4036.927
78825.156,-109555.400,-3051.806,-4069.059
78883.491,-109540.924,-3075.296,-4100.379
78966.939,-109520.021,-3108.892,-4145.174
79051.079,-109498.710,-3142.760,-4190.332
79139.512,-109476.060,-3178.350,-4237.784
79219.792,-109455.273,-3210.651,-4280.852
79305.738,-109432.783,-3245.225,-4326.951
79394.632,-109409.263,-3280.978,-4374.621
79479.859,-109386.468,-3315.248,-4420.315
79565.410,-109363.343,-3349.642,-4466.172
79653.968,-109339.150,-3385.236,-4513.631
79758.577,-109310.236,-3427.272,-4569.679
79840.989,-109287.201,-3460.380,-4613.822
79926.016,-109263.199,-3494.530,-4659.357
80011.769,-109238.748,-3528.965,-4705.269
80092.973,-109215.369,-3561.566,-4748.737
